,Study_name,Respondent_Name,Gender,Age,Group,Type,Label,Start,Duration,ParentStimulus,Parent_Stimulus_Start,Parent_Stimulus_Duration,Hit_time_G,Time_spent_G,Time_spent_G_Percentage,Respondent_ratio_G,Revisit_G_Revisitors,Revisit_G_Visitors,Revisit_G_Revisits,TTFF_F,Time_spent_F,Time_spent_F_Percentage,Revisit_F_Revisitors,Revisit_F_Visitors,Revisit_F_Revisits,Fixations_Count,First_Fixation_Duration,Average_Fixations_Duration,Mouse_Clicks
144,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,30125,50,0,1,0,0,0,3848,33,0,1,1,2,2,17,17,0
145,ECG Study,Resident,MALE,0,resident,Static AOI,1 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,1625,2083,7,1,1,1,4,1449,934,3,1,1,7,24,17,39,0
146,ECG Study,Resident,MALE,0,resident,Static AOI,aVR VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,2625,3466,12,1,1,1,7,2615,1933,6,1,1,8,45,33,43,0
147,ECG Study,Resident,MALE,0,resident,Static AOI,V1 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,6125,3483,12,1,1,1,6,5998,2383,8,1,1,7,44,33,54,0
148,ECG Study,Resident,MALE,0,resident,Static AOI,V4 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,21125,983,3,1,0,1,0,21064,351,1,1,1,5,11,67,32,0
149,ECG Study,Resident,MALE,0,resident,Static AOI,2 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,875,2816,9,1,1,1,8,783,1032,3,1,1,17,40,16,26,0
150,ECG Study,Resident,MALE,0,resident,Static AOI,aVL VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,1125,1950,6,1,1,1,4,333,633,2,1,1,12,27,17,23,0
151,ECG Study,Resident,MALE,0,resident,Static AOI,V2 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,19125,1267,4,1,1,1,3,18931,766,3,1,1,6,18,33,43,0
152,ECG Study,Resident,MALE,0,resident,Static AOI,V5 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,18375,1766,6,1,1,1,4,18481,1017,3,1,1,12,28,50,36,0
153,ECG Study,Resident,MALE,0,resident,Static AOI,3 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,625,2266,8,1,1,1,5,516,735,2,1,1,10,26,67,28,0
154,ECG Study,Resident,MALE,0,resident,Static AOI,aVF VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,375,917,3,1,1,1,3,366,250,1,1,1,7,10,50,25,0
155,ECG Study,Resident,MALE,0,resident,Static AOI,V3 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,17375,1667,6,1,1,1,5,17115,767,3,1,1,7,24,17,32,0
156,ECG Study,Resident,MALE,0,resident,Static AOI,V6 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,18625,1383,5,1,1,1,3,18431,583,2,1,1,8,21,33,28,0
157,ECG Study,Resident,MALE,0,resident,Static AOI,Information VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,-1,0,0,0,0,0,0,30047,0,0,0,0,0,0,-1,-1,0
158,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,11875,83,0,1,0,1,0,30047,0,0,0,0,0,0,-1,-1,0
159,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,17125,183,1,1,0,1,0,17148,117,0,1,1,2,3,17,39,0
160,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,30125,17,0,1,0,0,0,30047,0,0,0,0,0,0,-1,-1,0
161,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,15125,1900,6,1,0,1,0,14681,700,2,1,1,2,24,50,29,0
162,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,16875,217,1,1,0,1,0,16764,50,0,1,1,3,3,17,17,0
163,ECG Study,Resident,MALE,0,resident,Static AOI,II-4 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,30125,17,0,1,0,0,0,30047,0,0,0,0,0,0,-1,-1,0
164,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,125,183,1,1,0,1,0,16131,33,0,1,1,2,2,17,17,0
165,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,16625,217,1,1,0,1,0,16797,50,0,0,1,0,2,17,25,0
166,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 VentPaced,214225,30056,Ventricular paced rhythm,214225,30056,-1,0,0,0,0,0,0,30047,0,0,0,0,0,0,-1,-1,0
167,ECG Study,Resident,MALE,0,resident,Stimulus,Left bundle branch block,107493,30076,,,,,,,,,,,,,,,,,,,,
168,ECG Study,Resident,MALE,0,resident,Static AOI,V5-1 LBBB,107493,30076,Left bundle branch block,107493,30076,1625,949,3,1,1,1,2,1530,283,1,1,1,4,8,33,35,0
169,ECG Study,Resident,MALE,0,resident,Static AOI,II-1 LBBB,107493,30076,Left bundle branch block,107493,30076,1875,983,3,1,1,1,2,1864,250,1,1,1,5,9,34,28,0
170,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 LBBB,107493,30076,Left bundle branch block,107493,30076,10375,150,0,1,0,1,0,10380,34,0,0,1,0,2,17,17,0
171,ECG Study,Resident,MALE,0,resident,Static AOI,1 LBBB,107493,30076,Left bundle branch block,107493,30076,875,1366,5,1,1,1,2,880,451,2,1,1,4,19,17,24,0
172,ECG Study,Resident,MALE,0,resident,Static AOI,aVR LBBB,107493,30076,Left bundle branch block,107493,30076,5125,67,0,1,0,1,0,3880,67,0,1,1,2,4,17,17,0
173,ECG Study,Resident,MALE,0,resident,Static AOI,V1 LBBB,107493,30076,Left bundle branch block,107493,30076,11625,550,2,1,0,1,0,11563,167,1,1,1,2,7,33,24,0
174,ECG Study,Resident,MALE,0,resident,Static AOI,V4 LBBB,107493,30076,Left bundle branch block,107493,30076,12875,866,3,1,0,1,0,12797,283,1,1,1,2,13,17,22,0
175,ECG Study,Resident,MALE,0,resident,Static AOI,2 LBBB,107493,30076,Left bundle branch block,107493,30076,625,1665,6,1,1,1,5,498,450,1,1,1,9,19,17,24,0
176,ECG Study,Resident,MALE,0,resident,Static AOI,aVL LBBB,107493,30076,Left bundle branch block,107493,30076,3375,1066,4,1,1,1,4,331,300,1,1,1,6,13,17,23,0
177,ECG Study,Resident,MALE,0,resident,Static AOI,V2 LBBB,107493,30076,Left bundle branch block,107493,30076,11375,883,3,1,1,1,4,11280,251,1,1,1,6,10,17,25,0
178,ECG Study,Resident,MALE,0,resident,Static AOI,V5 LBBB,107493,30076,Left bundle branch block,107493,30076,13875,683,2,1,1,1,2,13647,467,2,1,1,4,10,17,47,0
179,ECG Study,Resident,MALE,0,resident,Static AOI,3 LBBB,107493,30076,Left bundle branch block,107493,30076,10125,533,2,1,0,1,0,1314,183,1,1,1,3,5,17,37,0
180,ECG Study,Resident,MALE,0,resident,Static AOI,aVF LBBB,107493,30076,Left bundle branch block,107493,30076,375,1066,4,1,1,1,4,281,266,1,1,1,5,11,17,24,0
181,ECG Study,Resident,MALE,0,resident,Static AOI,V3 LBBB,107493,30076,Left bundle branch block,107493,30076,12375,666,2,1,1,1,2,12230,83,0,1,1,4,4,33,21,0
182,ECG Study,Resident,MALE,0,resident,Static AOI,V6 LBBB,107493,30076,Left bundle branch block,107493,30076,14875,1349,4,1,1,1,3,13680,433,1,1,1,7,16,17,27,0
183,ECG Study,Resident,MALE,0,resident,Static AOI,Information LBBB,107493,30076,Left bundle branch block,107493,30076,30125,17,0,1,0,0,0,30063,0,0,0,0,0,0,-1,-1,0
184,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 LBBB,107493,30076,Left bundle branch block,107493,30076,9625,217,1,1,0,1,0,7763,134,0,1,1,4,5,17,27,0
185,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 LBBB,107493,30076,Left bundle branch block,107493,30076,12375,533,2,1,1,1,3,12413,233,1,1,1,3,9,17,26,0
186,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 LBBB,107493,30076,Left bundle branch block,107493,30076,16125,416,1,1,0,1,0,16114,133,0,1,1,2,3,33,44,0
187,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 LBBB,107493,30076,Left bundle branch block,107493,30076,7875,2115,7,1,1,1,3,7514,750,2,1,1,8,26,33,29,0
188,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 LBBB,107493,30076,Left bundle branch block,107493,30076,8875,1066,4,1,1,1,2,8130,533,2,1,1,8,16,17,33,0
189,ECG Study,Resident,MALE,0,resident,Static AOI,II-4 LBBB,107493,30076,Left bundle branch block,107493,30076,9375,433,1,1,0,1,0,9180,100,0,0,1,0,6,17,17,0
190,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 LBBB,107493,30076,Left bundle branch block,107493,30076,125,7278,24,1,1,1,8,98,2682,9,1,1,23,96,34,28,0
191,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 LBBB,107493,30076,Left bundle branch block,107493,30076,17875,2148,7,1,1,1,4,17563,632,2,1,1,9,27,17,23,0
192,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 LBBB,107493,30076,Left bundle branch block,107493,30076,-1,0,0,0,0,0,0,30063,0,0,0,0,0,0,-1,-1,0
193,ECG Study,Resident,MALE,0,resident,Stimulus,ST elevation MI,274067,30059,,,,,,,,,,,,,,,,,,,,
194,ECG Study,Resident,MALE,0,resident,Static AOI,V5-1 STEMI,274067,30059,ST elevation MI,274067,30059,6375,133,0,1,0,1,0,6271,34,0,1,1,2,2,17,17,0
195,ECG Study,Resident,MALE,0,resident,Static AOI,II-1 STEMI,274067,30059,ST elevation MI,274067,30059,6125,1167,4,1,1,1,2,6338,550,2,1,1,2,21,17,26,0
196,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 STEMI,274067,30059,ST elevation MI,274067,30059,29625,500,2,1,0,1,0,29449,283,1,0,1,0,9,67,31,0
197,ECG Study,Resident,MALE,0,resident,Static AOI,3 STEMI,274067,30059,ST elevation MI,274067,30059,28125,867,3,1,0,1,0,12138,517,2,1,1,2,8,17,65,0
198,ECG Study,Resident,MALE,0,resident,Static AOI,aVF STEMI,274067,30059,ST elevation MI,274067,30059,1375,1284,4,1,1,1,3,344,583,2,1,1,6,17,33,34,0
199,ECG Study,Resident,MALE,0,resident,Static AOI,V3 STEMI,274067,30059,ST elevation MI,274067,30059,375,983,3,1,1,1,3,311,533,2,1,1,5,10,17,53,0
200,ECG Study,Resident,MALE,0,resident,Static AOI,V6 STEMI,274067,30059,ST elevation MI,274067,30059,30125,17,0,1,0,0,0,16589,17,0,0,1,0,1,17,17,0
201,ECG Study,Resident,MALE,0,resident,Static AOI,2 STEMI,274067,30059,ST elevation MI,274067,30059,625,5068,17,1,1,1,7,510,2303,8,1,1,11,72,17,32,0
202,ECG Study,Resident,MALE,0,resident,Static AOI,aVL STEMI,274067,30059,ST elevation MI,274067,30059,4875,2934,10,1,1,1,5,4737,1301,4,1,1,6,40,34,33,0
203,ECG Study,Resident,MALE,0,resident,Static AOI,V2 STEMI,274067,30059,ST elevation MI,274067,30059,11375,3534,12,1,1,1,8,11488,1832,6,1,1,11,43,17,43,0
204,ECG Study,Resident,MALE,0,resident,Static AOI,V5 STEMI,274067,30059,ST elevation MI,274067,30059,16625,583,2,1,1,1,2,16623,267,1,1,1,4,9,16,30,0
205,ECG Study,Resident,MALE,0,resident,Static AOI,1 STEMI,274067,30059,ST elevation MI,274067,30059,1875,1567,5,1,1,1,3,1746,602,2,1,1,6,23,17,26,0
206,ECG Study,Resident,MALE,0,resident,Static AOI,aVR STEMI,274067,30059,ST elevation MI,274067,30059,13375,1567,5,1,0,1,0,13307,700,2,0,1,0,26,17,27,0
207,ECG Study,Resident,MALE,0,resident,Static AOI,V1 STEMI,274067,30059,ST elevation MI,274067,30059,17625,2100,7,1,1,1,3,16990,1332,4,1,1,6,23,17,58,0
208,ECG Study,Resident,MALE,0,resident,Static AOI,V4 STEMI,274067,30059,ST elevation MI,274067,30059,19375,900,3,1,1,1,2,19340,616,2,1,1,2,13,33,47,0
209,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 STEMI,274067,30059,ST elevation MI,274067,30059,9375,1417,5,1,1,1,2,1177,534,2,1,1,4,23,17,23,0
210,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 STEMI,274067,30059,ST elevation MI,274067,30059,30125,167,1,1,0,0,0,29982,67,0,0,1,0,1,67,67,0
211,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 STEMI,274067,30059,ST elevation MI,274067,30059,-1,0,0,0,0,0,0,30055,0,0,0,0,0,0,-1,-1,0
212,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 STEMI,274067,30059,ST elevation MI,274067,30059,7625,2084,7,1,1,1,4,7937,667,2,1,1,4,25,17,27,0
213,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 STEMI,274067,30059,ST elevation MI,274067,30059,10875,433,1,1,0,1,0,10721,83,0,0,1,0,4,33,21,0
214,ECG Study,Resident,MALE,0,resident,Static AOI,II-4 STEMI,274067,30059,ST elevation MI,274067,30059,11125,317,1,1,0,1,0,11171,167,1,0,1,0,3,50,56,0
215,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 STEMI,274067,30059,ST elevation MI,274067,30059,6125,233,1,1,0,1,0,6054,66,0,1,1,2,3,17,22,0
216,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 STEMI,274067,30059,ST elevation MI,274067,30059,125,700,2,1,1,1,2,11,216,1,1,1,2,9,17,24,0
217,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 STEMI,274067,30059,ST elevation MI,274067,30059,-1,0,0,0,0,0,0,30055,0,0,0,0,0,0,-1,-1,0
218,ECG Study,Resident,MALE,0,resident,Stimulus,Complete heart block,378022,30056,,,,,,,,,,,,,,,,,,,,
219,ECG Study,Resident,MALE,0,resident,Static AOI,V5-1 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,12125,200,1,1,0,1,0,12120,33,0,0,1,0,1,33,33,0
220,ECG Study,Resident,MALE,0,resident,Static AOI,II-1 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,12875,4098,14,1,1,1,2,12053,1750,6,1,1,8,57,17,31,0
221,ECG Study,Resident,MALE,0,resident,Static AOI,V1-1 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,11625,283,1,1,0,1,0,11703,50,0,1,1,2,3,17,17,0
222,ECG Study,Resident,MALE,0,resident,Static AOI,3 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,625,300,1,1,0,1,0,587,100,0,1,1,2,3,67,33,0
223,ECG Study,Resident,MALE,0,resident,Static AOI,aVF CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,30125,50,0,1,0,0,0,30032,0,0,0,0,0,0,-1,-1,0
224,ECG Study,Resident,MALE,0,resident,Static AOI,V3 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,27125,766,3,1,1,1,3,26986,300,1,1,1,5,10,50,30,0
225,ECG Study,Resident,MALE,0,resident,Static AOI,V6 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,-1,0,0,0,0,0,0,30032,0,0,0,0,0,0,-1,-1,0
226,ECG Study,Resident,MALE,0,resident,Static AOI,2 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,875,3198,11,1,1,1,4,738,1650,5,1,1,8,37,67,45,0
227,ECG Study,Resident,MALE,0,resident,Static AOI,aVL CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,8625,650,2,1,1,1,2,7803,301,1,1,1,4,12,17,25,0
228,ECG Study,Resident,MALE,0,resident,Static AOI,V2 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,8125,1249,4,1,1,1,5,8153,483,2,1,1,5,17,17,28,0
229,ECG Study,Resident,MALE,0,resident,Static AOI,V5 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,29125,283,1,1,0,1,0,29153,167,1,0,1,0,3,17,56,0
230,ECG Study,Resident,MALE,0,resident,Static AOI,1 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,1125,466,2,1,1,1,2,971,383,1,1,1,2,3,183,128,0
231,ECG Study,Resident,MALE,0,resident,Static AOI,aVR CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,7125,5330,18,1,0,1,0,2254,3099,10,1,1,5,76,17,41,0
232,ECG Study,Resident,MALE,0,resident,Static AOI,V1 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,8125,650,2,1,1,1,2,8020,350,1,1,1,2,10,67,35,0
233,ECG Study,Resident,MALE,0,resident,Static AOI,V4 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,-1,0,0,0,0,0,0,30032,0,0,0,0,0,0,-1,-1,0
234,ECG Study,Resident,MALE,0,resident,Static AOI,Information CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,30125,100,0,1,0,0,0,11937,33,0,0,1,0,2,17,17,0
235,ECG Study,Resident,MALE,0,resident,Static AOI,V1-2 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,375,300,1,1,0,1,0,304,217,1,1,1,4,6,50,36,0
236,ECG Study,Resident,MALE,0,resident,Static AOI,V1-3 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,29375,433,1,1,0,1,0,18820,234,1,1,1,3,5,17,47,0
237,ECG Study,Resident,MALE,0,resident,Static AOI,V1-4 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,-1,0,0,0,0,0,0,30032,0,0,0,0,0,0,-1,-1,0
238,ECG Study,Resident,MALE,0,resident,Static AOI,II-2 CompleteHeartBlock copy,378022,30056,Complete heart block,378022,30056,15375,2865,10,1,1,1,2,13603,750,2,1,1,8,32,17,23,0
239,ECG Study,Resident,MALE,0,resident,Static AOI,II-3 CompleteHeartBlock copy copy,378022,30056,Complete heart block,378022,30056,16375,5880,20,1,0,1,0,14870,2382,8,1,1,15,85,17,28,0
240,ECG Study,Resident,MALE,0,resident,Static AOI,II-4 CompleteHeartBlock copy copy copy,378022,30056,Complete heart block,378022,30056,22375,866,3,1,0,1,0,22220,383,1,1,1,2,16,33,24,0
241,ECG Study,Resident,MALE,0,resident,Static AOI,V5-2 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,125,183,1,1,0,1,0,70,50,0,1,1,2,3,17,17,0
242,ECG Study,Resident,MALE,0,resident,Static AOI,V5-3 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,23125,400,1,1,0,1,0,19387,83,0,1,1,3,4,17,21,0
243,ECG Study,Resident,MALE,0,resident,Static AOI,V5-4 CompleteHeartBlock,378022,30056,Complete heart block,378022,30056,30125,17,0,1,0,0,0,30032,0,0,0,0,0,0,-1,-1,0
244,ECG Study,Fellow 10,MALE,30,Fellow,Stimulus,Normal sinus rhythm,345625,30166,,,,,,,,,,,,,,,,,,,,
245,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V5-1 NSR,345625,30166,Normal sinus rhythm,345625,30166,-1,0,0,0,0,0,0,30139,0,0,0,0,0,0,-1,-1,0
246,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-1 NSR,345625,30166,Normal sinus rhythm,345625,30166,-1,0,0,0,0,0,0,30139,0,0,0,0,0,0,-1,-1,0
247,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V1-1 NSR,345625,30166,Normal sinus rhythm,345625,30166,30125,50,0,1,0,0,0,30139,0,0,0,0,0,0,-1,-1,0
248,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,1 NSR,345625,30166,Normal sinus rhythm,345625,30166,4625,1300,4,1,1,1,4,4246,783,3,1,1,5,20,83,39,0
249,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,aVR NSR,345625,30166,Normal sinus rhythm,345625,30166,5375,450,1,1,0,1,0,358,284,1,1,1,3,7,17,41,0
250,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V1 NSR,345625,30166,Normal sinus rhythm,345625,30166,30125,50,0,1,0,0,0,17496,33,0,1,1,2,2,16,17,0
251,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V4 NSR,345625,30166,Normal sinus rhythm,345625,30166,16375,550,2,1,0,1,0,16213,282,1,1,1,4,8,17,35,0
252,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,2 NSR,345625,30166,Normal sinus rhythm,345625,30166,2625,2216,7,1,1,1,5,2479,1368,5,1,1,6,24,50,57,0
253,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,aVL NSR,345625,30166,Normal sinus rhythm,345625,30166,375,1999,7,1,1,1,6,191,967,3,1,1,8,32,17,30,0
254,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V2 NSR,345625,30166,Normal sinus rhythm,345625,30166,125,2716,9,1,1,1,4,24,1499,5,1,1,8,43,84,35,0
255,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V5 NSR,345625,30166,Normal sinus rhythm,345625,30166,15875,916,3,1,1,1,2,15829,400,1,1,1,4,10,50,40,0
256,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,3 NSR,345625,30166,Normal sinus rhythm,345625,30166,12375,1416,5,1,1,1,5,12379,700,2,1,1,6,20,33,35,0
257,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,aVF NSR,345625,30166,Normal sinus rhythm,345625,30166,875,5365,18,1,1,1,9,858,2285,8,1,1,16,65,17,35,0
258,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V3 NSR,345625,30166,Normal sinus rhythm,345625,30166,2125,3116,10,1,1,1,9,1979,1784,6,1,1,11,42,17,42,0
259,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V6 NSR,345625,30166,Normal sinus rhythm,345625,30166,8875,1266,4,1,1,1,3,8779,800,3,1,1,5,17,34,47,0
260,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,Information NSR,345625,30166,Normal sinus rhythm,345625,30166,-1,0,0,0,0,0,0,30139,0,0,0,0,0,0,-1,-1,0
261,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V1-2 NSR,345625,30166,Normal sinus rhythm,345625,30166,12125,1333,4,1,1,1,6,12296,333,1,1,1,10,13,33,26,0
262,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V3-3 NSR,345625,30166,Normal sinus rhythm,345625,30166,8625,533,2,1,1,1,2,9246,200,1,1,1,3,8,17,25,0
263,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V1-4 NSR,345625,30166,Normal sinus rhythm,345625,30166,27875,283,1,1,0,1,0,27865,83,0,0,1,0,1,83,83,0
264,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-2 NSR,345625,30166,Normal sinus rhythm,345625,30166,11875,2266,8,1,1,1,5,11479,815,3,1,1,8,32,17,25,0
265,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-3 NSR,345625,30166,Normal sinus rhythm,345625,30166,10625,1583,5,1,1,1,2,10363,666,2,1,1,3,23,17,29,0
266,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-4 NSR,345625,30166,Normal sinus rhythm,345625,30166,28375,516,2,1,0,1,0,28048,284,1,1,1,2,5,17,57,0
267,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V5-2 NSR,345625,30166,Normal sinus rhythm,345625,30166,30125,33,0,1,0,0,0,30139,0,0,0,0,0,0,-1,-1,0
268,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V5-3 NSR,345625,30166,Normal sinus rhythm,345625,30166,23625,283,1,1,0,1,0,23646,150,0,0,1,0,3,33,50,0
269,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V5-4 NSR,345625,30166,Normal sinus rhythm,345625,30166,30125,17,0,1,0,0,0,28248,17,0,0,1,0,1,17,17,0
270,ECG Study,Fellow 10,MALE,30,Fellow,Stimulus,Atrial fibrillation,200129,30154,,,,,,,,,,,,,,,,,,,,
271,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-1 AFib,200129,30154,Atrial fibrillation,200129,30154,2125,2917,10,1,1,1,3,2089,1534,5,1,1,7,42,17,37,0
272,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,1 AFib,200129,30154,Atrial fibrillation,200129,30154,1125,650,2,1,1,1,2,985,250,1,1,1,3,9,17,28,0
273,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,aVR AFib,200129,30154,Atrial fibrillation,200129,30154,21375,1017,3,1,1,1,2,20392,384,1,1,1,6,13,17,30,0
274,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V1 AFib,200129,30154,Atrial fibrillation,200129,30154,21875,483,2,1,1,1,4,21758,100,0,1,1,4,4,17,25,0
275,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V4 AFib,200129,30154,Atrial fibrillation,200129,30154,23625,200,1,1,0,1,0,23692,66,0,1,1,2,3,16,22,0
276,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,2 AFib,200129,30154,Atrial fibrillation,200129,30154,1625,4301,14,1,1,1,5,16272,1621,5,1,1,9,50,83,32,0
277,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,aVL AFib,200129,30154,Atrial fibrillation,200129,30154,625,1217,4,1,1,1,3,552,433,1,1,1,5,14,34,31,0
278,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V2 AFib,200129,30154,Atrial fibrillation,200129,30154,375,2267,8,1,1,1,4,202,1416,5,1,1,6,27,50,52,0
279,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V5 AFib,200129,30154,Atrial fibrillation,200129,30154,125,667,2,1,1,1,3,19,283,1,1,1,3,12,33,24,0
280,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,3 AFib,200129,30154,Atrial fibrillation,200129,30154,1875,1384,5,1,1,1,4,1839,766,3,1,1,4,16,16,48,0
281,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,aVF AFib,200129,30154,Atrial fibrillation,200129,30154,3625,2234,7,1,1,1,2,3405,951,3,1,1,6,29,100,33,0
282,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V3 AFib,200129,30154,Atrial fibrillation,200129,30154,-1,0,0,0,0,0,0,30140,0,0,0,0,0,0,-1,-1,0
283,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,V6 AFib,200129,30154,Atrial fibrillation,200129,30154,-1,0,0,0,0,0,0,30140,0,0,0,0,0,0,-1,-1,0
284,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-2 AFib,200129,30154,Atrial fibrillation,200129,30154,2625,3684,12,1,1,1,5,2322,1749,6,1,1,8,49,17,36,0
285,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-3 AFib,200129,30154,Atrial fibrillation,200129,30154,6375,2501,8,1,1,1,3,6222,1085,4,1,1,7,34,100,32,0
286,ECG Study,Fellow 10,MALE,30,Fellow,Static AOI,II-4 AFib,200129,30154,Atrial fibrillation,200129,30154,7875,3134,10,1,0,1,0,7672,1669,6,1,1,5,46,33,36,0
287,ECG Study,Fellow 10,MALE,30,Fellow,Stimulus,hyperkalemia,308605,30131,,,,,,,,,,,,,,,,,,,,
